qtd_membros,duracao_dias,cartoes_previstos,story_points_previstos,tipo_dominio,complexidade_media,percentual_bugs,percentual_retrabalho,velocidade_passada,produtividade_estimada
3,18,27,-0.18435003873416816,3,2.1,0.2,0.05,49.8,1.6698515101454467
5,14,36,-0.10663440213461403,3,3.2,0.1,0.07,41.0,-0.14054536952627997
6,13,38,-0.7672173132308241,1,3.7,0.2,0.2,39.17,-1.3918490951817382
6,20,46,0.5150906906618189,3,2.2,0.17,0.09,55.54,0.07244249867039375
3,12,26,-1.1635670598885501,1,3.7,0.26,0.09,37.72,-0.5665211059196275
4,15,43,-0.6506438583314929,3,4.1,0.25,0.1,54.54,-0.3269097541983695
3,19,22,-0.9537348410697539,1,3.2,0.08,0.19,34.5,-0.08729840247711154
7,21,38,1.1445873471182073,1,3.9,0.17,0.12,41.2,0.23218339981789904
7,20,44,1.5253939664560225,2,2.0,0.17,0.11,47.6,0.604912169162078
5,21,27,0.9813845102591436,2,2.1,0.19,0.15,67.78,1.350369707850436
5,12,27,0.0487968710644942,1,3.1,0.08,0.17,40.76,0.07244249867039375
5,18,42,-0.18435003873416816,0,3.1,0.1,0.16,51.25,-0.24703930362461685
7,21,28,3.4294270631450985,3,1.8,0.06,0.18,68.38,2.468556015882973
6,17,37,0.09542625302422668,0,4.4,0.16,0.1,58.72,-0.4067802047721221
4,19,28,-0.5107557124522955,2,3.8,0.09,0.19,32.06,-0.08729840247711154
4,15,23,-0.6506438583314929,0,4.3,0.17,0.15,66.84,-0.3269097541983695
3,10,30,-1.6998049524254735,2,2.9,0.08,0.1,30.81,-1.7912013480505014
4,21,28,0.9813845102591436,2,3.3,0.11,0.18,49.78,2.468556015882973
6,17,27,1.2844754929974047,0,2.8,0.23,0.13,35.02,0.9510174549816728
4,16,40,0.20422814426360245,3,4.2,0.1,0.13,57.65,1.1373818396537623
3,19,42,-0.06777658383483698,1,3.4,0.15,0.2,35.19,1.9360863453912889
3,13,27,-0.7672173132308241,3,4.3,0.25,0.21,56.17,0.3386773339162359
4,21,42,-0.32423818461336557,0,2.2,0.12,0.17,67.67,0.23218339981789904
3,17,21,-0.6972732402912254,0,4.2,0.11,0.15,49.15,0.49841823506374117
7,11,36,-0.48744102147242924,3,2.9,0.18,0.1,57.89,-1.365225611657154
6,14,36,-0.32423818461336557,3,2.7,0.11,0.15,68.83,-0.886002908214638
7,10,24,-0.6506438583314929,0,2.1,0.18,0.09,44.02,-1.5249665128046592
3,11,50,-1.5132874245865435,3,3.8,0.23,0.2,42.62,-1.365225611657154
3,10,28,-1.4666580426268112,0,1.7,0.08,0.08,46.33,-1.258731677558817
3,15,39,-1.058650950479152,2,3.0,0.11,0.14,41.35,-0.3269097541983695
3,15,30,-1.2335111328281487,1,4.0,0.09,0.14,36.1,-0.7262620070671327
3,20,48,0.0487968710644942,2,3.3,0.07,0.12,58.2,2.202321180637131
6,19,42,0.3752025447826215,1,2.3,0.13,0.08,51.96,-0.08729840247711154
5,10,50,-0.9226485864299323,1,3.2,0.21,0.07,44.82,-1.258731677558817
7,11,32,-0.48744102147242924,2,1.9,0.17,0.09,36.92,-1.365225611657154
6,13,32,0.7482376004604813,1,2.4,0.17,0.07,34.86,0.3386773339162359
4,12,40,-0.9770495320496202,2,1.9,0.23,0.06,48.48,-0.886002908214638
5,12,48,-0.6506438583314929,2,3.3,0.09,0.09,55.5,-0.886002908214638
3,19,25,-0.9537348410697539,0,4.2,0.17,0.14,30.13,-0.08729840247711154
5,10,21,-1.3112267694277029,2,2.0,0.04,0.04,46.48,-1.7912013480505014
3,12,26,-1.443343351646945,0,4.4,0.26,0.23,37.9,-1.2054847105096487
3,18,26,-1.2335111328281487,3,3.5,0.18,0.2,59.5,-0.7262620070671327
4,15,48,-0.6506438583314929,1,3.4,0.08,0.22,40.78,-0.3269097541983695
3,20,24,-0.41749694853283054,3,4.3,0.28,0.15,64.78,1.1373818396537623
4,11,33,-0.9148770227699768,1,3.9,0.17,0.12,63.75,-0.7795089741163012
5,12,47,-0.41749694853283054,0,2.3,0.18,0.09,34.52,-0.5665211059196275
7,13,30,1.253389238357583,0,2.7,0.2,0.06,46.55,0.3386773339162359
4,10,48,-1.3500845877274799,3,3.8,0.09,0.1,51.03,-1.5249665128046592
4,20,37,0.8259532370600354,0,3.5,0.16,0.21,44.55,2.202321180637131
7,15,31,0.5733774181114845,3,3.2,0.19,0.1,32.4,-0.3269097541983695
7,19,42,2.3686086235611845,0,3.4,0.13,0.07,42.99,1.4302401584241886
5,16,37,0.5150906906618189,1,2.9,0.24,0.07,47.08,0.7114061032604149
7,16,32,1.6341958576953983,1,1.7,0.2,0.04,63.47,0.7114061032604149
4,10,26,-1.1946533145283718,3,2.4,0.18,0.12,41.14,-1.258731677558817
4,10,28,-0.728359494931047,3,4.1,0.22,0.22,62.98,-0.46002717182129055
6,14,33,-0.6506438583314929,0,3.1,0.18,0.18,46.96,-1.258731677558817
4,16,43,-0.04446189285497074,2,1.6,0.11,0.18,44.86,0.7114061032604149
6,13,26,0.14205563498395915,2,3.6,0.12,0.2,37.86,-0.3535332377229537
4,19,25,0.07988312570431585,2,3.0,0.12,0.1,42.57,0.9243939714570886
5,14,34,-0.37863913023305346,2,2.1,0.07,0.05,30.84,-0.513274138870459
5,20,27,0.8259532370600354,1,3.8,0.09,0.12,53.76,1.1373818396537623
3,17,38,-0.4990983669623623,1,2.2,0.22,0.09,53.72,0.9510174549816728
7,10,21,-0.37863913023305346,3,1.8,0.14,0.1,67.15,-1.258731677558817
5,16,27,0.20422814426360245,1,4.1,0.09,0.19,57.66,0.28543036686706746
3,19,20,-0.9537348410697539,1,3.4,0.17,0.07,38.58,-0.08729840247711154
4,13,25,-0.6661869856514037,2,3.6,0.24,0.13,42.98,-0.3535332377229537
4,16,33,-1.0392220413292634,0,2.1,0.24,0.09,35.01,-0.9924968423129749
7,18,34,1.6341958576953983,0,4.0,0.27,0.14,46.95,0.7114061032604149
7,15,24,0.1653703259638254,0,3.9,0.12,0.16,33.07,-0.7262620070671327
7,10,39,-0.10663440213461403,1,3.7,0.21,0.22,58.96,-0.9924968423129749
7,21,29,1.71579727612493,2,3.6,0.11,0.19,67.25,0.7912765538341675
5,20,21,0.4373750540622648,1,3.1,0.26,0.14,31.44,0.604912169162078
5,21,31,0.5733774181114845,1,3.0,0.23,0.2,38.36,0.7912765538341675
5,12,31,-0.8837907681301552,0,1.6,0.11,0.11,66.66,-1.2054847105096487
6,10,50,-0.18435003873416816,1,3.8,0.08,0.14,47.74,-0.7262620070671327
6,20,28,1.4476783298564684,2,2.7,0.25,0.07,53.49,1.1373818396537623
7,21,24,2.8582171341383757,3,2.6,0.09,0.1,41.3,1.9094628618667047
7,11,21,-0.18823582056414587,2,4.2,0.13,0.11,47.32,-1.0723672928867274
5,12,47,-0.6506438583314929,3,2.0,0.22,0.13,52.87,-0.886002908214638
3,19,25,-0.5107557124522955,0,3.2,0.2,0.19,47.83,0.9243939714570886
7,10,44,-0.37863913023305346,0,4.0,0.16,0.15,48.4,-1.258731677558817
4,11,41,-1.256825823808015,3,4.1,0.13,0.12,43.72,-1.365225611657154
7,20,38,1.5253939664560225,1,2.7,0.12,0.08,55.04,0.604912169162078
7,10,46,0.4373750540622648,0,2.4,0.2,0.07,66.02,-0.46002717182129055
6,20,30,0.0487968710644942,0,4.0,0.12,0.15,52.48,-0.46002717182129055
4,11,27,-0.5729282217319388,2,2.6,0.14,0.09,65.78,-0.1937923365754484
3,20,33,-0.41749694853283054,3,4.0,0.2,0.14,36.09,1.1373818396537623
6,15,20,0.1653703259638254,1,2.1,0.17,0.13,62.45,-0.3269097541983695
4,16,46,-0.7905320042106903,3,1.9,0.13,0.04,53.13,-0.5665211059196275
3,20,25,-1.1169376779288176,3,3.1,0.19,0.2,42.19,-0.46002717182129055
6,13,21,0.14205563498395915,0,2.5,0.24,0.1,60.5,-0.3535332377229537
6,20,49,2.3802659690511176,2,2.6,0.12,0.07,48.21,2.202321180637131
6,17,29,0.4917759996819527,1,4.5,0.2,0.16,53.66,0.04581901514580953
6,18,41,1.494307711816201,2,4.2,0.27,0.22,52.16,1.1906288067029307
6,11,42,0.025482180084627968,3,4.0,0.27,0.08,60.83,-0.48665065534587476
7,19,48,0.81818167340008,3,2.1,0.17,0.05,62.8,-0.08729840247711154
5,13,31,-0.26206567533372227,2,2.2,0.05,0.08,57.74,-0.3535332377229537
7,15,27,0.9813845102591436,1,1.8,0.23,0.08,69.89,0.07244249867039375
4,16,32,-1.0392220413292634,3,2.3,0.06,0.11,67.35,-0.9924968423129749
7,17,44,2.3414081507513407,0,3.0,0.19,0.08,44.0,1.4036166748996044
6,13,39,0.7482376004604813,2,4.5,0.15,0.15,67.2,0.3386773339162359
6,14,35,0.9813845102591436,1,4.2,0.1,0.22,47.69,0.604912169162078
7,15,29,1.3893916024068027,0,1.9,0.14,0.09,66.32,0.47179475153915695
6,20,46,0.5150906906618189,2,3.6,0.15,0.16,67.02,0.07244249867039375
3,13,32,-1.3733992787073461,1,2.9,0.1,0.13,47.91,-1.0457438093621432
7,16,21,-0.10663440213461403,3,3.0,0.25,0.08,33.37,-0.9924968423129749
6,19,29,1.2611608020175384,3,1.9,0.04,0.06,59.25,0.9243939714570886
5,19,24,0.6705219638609271,0,3.4,0.19,0.12,37.49,0.9243939714570886
6,15,36,0.8648110553598125,2,2.2,0.1,0.17,38.41,0.47179475153915695
6,10,29,-0.41749694853283054,2,3.4,0.18,0.17,58.17,-0.9924968423129749
7,15,29,-0.24263676618383376,2,2.6,0.14,0.15,35.46,-1.125614259935896
4,20,45,-0.10663440213461403,2,3.6,0.14,0.08,38.82,0.604912169162078
4,15,23,-0.6506438583314929,0,3.9,0.27,0.12,48.98,-0.3269097541983695
3,18,46,-1.2335111328281487,3,2.2,0.09,0.18,43.16,-0.7262620070671327
5,19,49,-0.436925857682719,1,3.8,0.2,0.11,53.3,-0.5931445894442117
4,17,44,-0.9615064047297094,3,3.2,0.22,0.07,57.34,-0.8593794246900538
4,21,22,0.9813845102591436,1,2.4,0.18,0.07,43.1,2.468556015882973
7,15,26,0.9813845102591436,1,2.5,0.12,0.18,64.23,0.07244249867039375
6,19,46,0.3752025447826215,2,3.8,0.16,0.18,32.93,-0.08729840247711154
3,12,35,-0.8837907681301552,3,3.0,0.18,0.15,51.1,0.07244249867039375
6,12,42,0.2353143989034241,3,2.3,0.16,0.14,62.62,-0.24703930362461685
7,20,43,3.157422335046659,1,4.1,0.2,0.16,37.89,2.202321180637131
5,21,45,1.797398694554462,2,2.5,0.16,0.16,50.88,2.468556015882973
7,17,31,1.4165920752166468,2,3.4,0.07,0.12,50.76,0.49841823506374117
5,13,43,0.2430859625633795,1,4.2,0.09,0.15,47.34,0.3386773339162359
4,21,33,-0.32423818461336557,3,2.7,0.15,0.12,67.07,0.23218339981789904
3,19,48,-0.5107557124522955,0,4.2,0.17,0.12,60.3,0.9243939714570886
7,17,35,1.8790001129839937,1,3.1,0.2,0.2,52.39,0.9510174549816728
3,19,47,-0.06777658383483698,0,2.5,0.05,0.1,58.55,1.9360863453912889
5,19,24,-0.06777658383483698,1,3.8,0.19,0.09,32.6,-0.08729840247711154
6,15,25,0.8648110553598125,0,3.9,0.12,0.09,35.77,0.47179475153915695
4,21,49,-0.32423818461336557,3,2.6,0.08,0.12,55.06,0.23218339981789904
3,14,28,-1.3034552057677475,2,3.3,0.15,0.16,32.15,-0.886002908214638
7,14,20,1.1445873471182073,0,3.6,0.27,0.17,57.53,0.23218339981789904
6,15,28,0.5150906906618189,2,4.4,0.21,0.14,61.97,0.07244249867039375
5,20,29,0.0487968710644942,2,2.3,0.14,0.07,54.68,0.07244249867039375
6,13,23,-0.7672173132308241,0,1.6,0.07,0.15,34.58,-1.3918490951817382
4,15,30,0.0487968710644942,2,3.5,0.16,0.14,64.62,0.8711470044079201
7,13,43,0.1925707987736693,0,2.9,0.09,0.13,35.39,-0.6996385235425485
5,10,37,-1.1169376779288176,3,3.9,0.16,0.16,56.48,-1.5249665128046592
3,11,32,-1.6415182249758078,1,1.9,0.1,0.15,54.78,-1.6580839304275803
3,16,36,-0.41749694853283054,0,1.7,0.19,0.18,40.69,1.1373818396537623
3,17,43,-0.30092349363349935,2,3.1,0.15,0.14,65.98,1.4036166748996044
7,21,31,2.287007205131653,3,3.2,0.22,0.11,36.82,1.350369707850436
6,15,33,-0.18435003873416816,3,3.6,0.2,0.14,35.46,-0.7262620070671327
6,17,50,0.09542625302422668,0,3.3,0.14,0.16,62.17,-0.4067802047721221
5,16,30,0.20422814426360245,1,1.7,0.09,0.09,46.3,0.28543036686706746
7,13,21,1.253389238357583,0,4.0,0.28,0.2,36.4,0.3386773339162359
3,14,40,-1.1402523689086839,2,4.0,0.18,0.22,52.33,-0.513274138870459
7,18,21,2.123804368272589,0,4.0,0.19,0.11,30.96,1.1906288067029307
6,21,22,0.6549788365410163,2,2.5,0.18,0.1,34.87,0.23218339981789904
6,14,31,0.328573162822889,0,3.0,0.1,0.2,58.44,-0.14054536952627997
7,20,27,3.157422335046659,1,3.2,0.16,0.08,64.45,2.202321180637131
7,20,49,0.4373750540622648,2,4.0,0.22,0.22,33.94,-0.46002717182129055
6,21,31,1.1445873471182073,2,2.2,0.24,0.15,67.41,0.7912765538341675
3,15,32,-0.7089305857811584,0,4.2,0.15,0.21,43.67,0.47179475153915695
3,20,39,-1.1169376779288176,1,2.2,0.06,0.16,63.32,-0.46002717182129055
5,15,48,0.6316641455611501,0,3.5,0.14,0.08,43.92,0.8711470044079201
6,15,25,-0.5340704034321617,2,2.9,0.07,0.16,30.03,-1.125614259935896
7,11,48,0.7093797821607042,3,2.1,0.07,0.15,59.19,-0.1937923365754484
5,11,40,-0.7866462223807126,0,2.4,0.09,0.16,34.95,-1.0723672928867274
3,17,42,-0.30092349363349935,0,4.3,0.25,0.09,30.98,1.4036166748996044
7,16,32,0.7637807277803921,1,2.6,0.1,0.16,66.46,-0.14054536952627997
3,21,22,-0.32423818461336557,1,3.0,0.25,0.11,69.05,1.350369707850436
6,11,20,-1.0003642230294865,0,3.2,0.16,0.12,69.91,-1.6580839304275803
3,11,40,-1.5132874245865435,2,3.2,0.2,0.19,69.82,-1.365225611657154
3,20,48,-0.6506438583314929,0,1.8,0.09,0.15,36.74,0.604912169162078
7,20,31,3.157422335046659,3,2.5,0.06,0.2,40.9,2.202321180637131
3,13,39,-1.070308295969085,2,4.2,0.12,0.09,45.8,-0.3535332377229537
3,11,33,-1.1285950234187507,3,4.5,0.24,0.24,68.28,-0.48665065534587476
7,16,29,-0.10663440213461403,0,4.4,0.13,0.2,61.19,-0.9924968423129749
7,13,49,0.8997830918296118,2,3.8,0.25,0.18,66.55,-0.007427951903358899
3,15,35,-1.058650950479152,0,4.0,0.17,0.15,65.07,-0.3269097541983695
6,21,49,2.123804368272589,2,4.2,0.25,0.13,68.1,1.9094628618667047
6,10,45,-1.1169376779288176,3,4.1,0.16,0.21,57.26,-1.7912013480505014
5,20,32,0.8259532370600354,2,3.3,0.23,0.08,43.09,1.1373818396537623
7,16,27,0.328573162822889,2,1.7,0.05,0.1,33.86,-0.5665211059196275
3,18,42,-0.8138466951905565,0,2.3,0.12,0.18,60.28,0.23218339981789904
4,15,48,0.0487968710644942,1,3.4,0.21,0.17,36.21,0.8711470044079201
4,12,28,-1.3500845877274799,3,2.6,0.17,0.09,51.62,-1.5249665128046592
7,18,44,0.1653703259638254,0,2.3,0.06,0.06,34.33,-0.7262620070671327
3,12,20,-1.5832314975261423,1,2.0,0.09,0.16,58.08,-1.5249665128046592
7,11,39,0.41017458125242084,1,1.7,0.15,0.11,65.5,-0.48665065534587476
4,14,33,-0.10663440213461403,0,4.4,0.22,0.16,66.9,0.604912169162078
4,14,45,-0.7594457495708686,1,1.6,0.09,0.17,32.6,-0.513274138870459
3,10,26,-1.3500845877274799,0,4.0,0.14,0.1,66.44,-0.9924968423129749
5,21,28,-0.24263676618383376,0,1.9,0.16,0.17,63.59,-0.3269097541983695
6,21,36,1.6341958576953983,2,3.9,0.14,0.11,66.42,1.350369707850436
7,19,20,2.8854176069482196,0,3.4,0.19,0.13,55.18,1.9360863453912889
4,13,44,-0.46412633049256297,3,4.2,0.12,0.14,34.15,-0.007427951903358899
4,11,48,-0.5729282217319388,3,3.3,0.1,0.12,56.99,-0.1937923365754484
3,10,49,-1.3500845877274799,1,4.2,0.2,0.22,67.0,-0.9924968423129749
5,13,25,-0.5146414942822731,0,4.0,0.09,0.13,59.32,-0.6996385235425485
7,14,25,1.5253939664560225,2,3.2,0.22,0.21,34.11,0.604912169162078
4,21,49,0.0021674891047617313,0,3.2,0.21,0.07,63.46,0.7912765538341675
6,17,49,0.8881257463396787,2,2.4,0.24,0.15,69.59,0.49841823506374117
4,12,43,-0.9770495320496202,2,3.8,0.18,0.09,34.79,-0.886002908214638
6,10,25,-1.1169376779288176,1,2.3,0.21,0.07,33.23,-1.7912013480505014
5,14,38,-0.9226485864299323,0,3.8,0.21,0.14,50.94,-1.258731677558817
3,12,43,-1.3034552057677475,0,2.4,0.15,0.07,69.26,-0.886002908214638
5,10,49,-0.5340704034321617,1,2.8,0.1,0.16,31.74,-0.7262620070671327
4,10,29,-1.3500845877274799,2,4.0,0.27,0.08,62.14,-1.5249665128046592
3,18,44,-0.39418225755296427,1,1.5,0.15,0.12,55.66,1.1906288067029307
5,20,34,0.8259532370600354,2,4.4,0.16,0.1,49.24,1.1373818396537623
3,11,25,-1.1285950234187507,2,3.3,0.13,0.18,44.49,-0.48665065534587476
6,14,25,-0.6506438583314929,0,2.0,0.21,0.08,54.27,-1.258731677558817
7,21,36,3.4294270631450985,0,2.3,0.06,0.16,49.47,2.468556015882973
7,16,37,2.0694034226529014,0,4.4,0.28,0.15,42.54,1.1373818396537623
5,15,30,0.34023050831282214,0,3.1,0.22,0.13,50.13,0.47179475153915695
5,12,37,-0.18435003873416816,0,3.6,0.11,0.16,50.39,-0.24703930362461685
5,17,40,1.0202423285589206,1,3.6,0.13,0.13,33.46,1.4036166748996044
5,14,37,-0.10663440213461403,1,2.5,0.24,0.12,50.08,-0.14054536952627997
6,15,38,-0.5340704034321617,1,2.0,0.08,0.12,36.89,-1.125614259935896
7,11,38,-0.18823582056414587,3,3.7,0.22,0.19,45.42,-1.0723672928867274
3,14,35,-1.1402523689086839,0,3.3,0.12,0.09,39.25,-0.513274138870459
3,19,43,-0.9537348410697539,3,1.8,0.19,0.07,45.79,-0.08729840247711154
6,11,49,-0.23097942069390062,0,2.4,0.13,0.18,52.38,-0.7795089741163012
3,12,37,-0.8837907681301552,2,3.7,0.13,0.12,51.1,0.07244249867039375
6,11,40,0.025482180084627968,2,3.5,0.24,0.09,39.54,-0.48665065534587476
5,18,24,0.8648110553598125,0,3.3,0.1,0.2,53.12,1.1906288067029307
3,11,26,-1.6415182249758078,2,1.5,0.17,0.07,44.49,-1.6580839304275803
6,12,28,-0.6040144763717604,1,2.2,0.21,0.15,48.5,-1.2054847105096487
3,20,30,-0.6506438583314929,0,3.8,0.25,0.08,52.74,0.604912169162078
5,15,29,0.6316641455611501,3,3.1,0.19,0.13,52.32,0.8711470044079201
3,10,42,-1.2335111328281487,0,3.0,0.19,0.2,43.27,-0.7262620070671327
5,15,28,0.6316641455611501,1,3.6,0.1,0.18,32.04,0.8711470044079201
6,10,31,-0.6506438583314929,3,1.6,0.06,0.12,32.79,-1.258731677558817
7,17,26,0.9541840374492997,2,3.2,0.26,0.13,53.3,0.04581901514580953
7,11,41,0.41017458125242084,1,2.5,0.15,0.19,60.13,-0.48665065534587476
5,18,21,0.1653703259638254,1,3.8,0.24,0.08,54.99,0.23218339981789904
7,21,24,0.5733774181114845,2,2.0,0.22,0.16,38.62,-0.3269097541983695
7,14,45,1.5253939664560225,2,2.0,0.24,0.05,56.0,0.604912169162078
4,17,44,-0.6972732402912254,1,2.1,0.23,0.08,44.45,-0.4067802047721221
7,19,32,2.8854176069482196,3,3.0,0.21,0.12,31.16,1.9360863453912889
7,12,39,-0.32423818461336557,0,3.1,0.07,0.07,32.05,-1.2054847105096487
6,11,39,0.025482180084627968,0,4.3,0.13,0.09,58.7,-0.48665065534587476
7,12,29,0.9813845102591436,0,4.1,0.19,0.1,55.76,0.07244249867039375
5,13,21,-0.7672173132308241,3,2.4,0.23,0.16,62.11,-1.0457438093621432
3,15,22,-0.5340704034321617,3,2.0,0.15,0.16,52.72,0.8711470044079201
4,12,24,-0.6040144763717604,2,3.9,0.1,0.14,49.48,-0.24703930362461685
3,15,46,-1.4083713151771455,2,2.8,0.09,0.1,43.41,-1.125614259935896
5,16,35,0.20422814426360245,2,2.7,0.08,0.18,45.94,0.28543036686706746
6,18,20,-0.18435003873416816,0,2.3,0.09,0.05,42.23,-0.7262620070671327
3,12,40,-1.5832314975261423,2,3.0,0.24,0.17,39.68,-1.5249665128046592
4,11,21,-0.5729282217319388,3,2.4,0.16,0.14,37.19,-0.1937923365754484
5,12,39,-1.1169376779288176,3,2.2,0.24,0.16,57.07,-1.5249665128046592
6,21,44,1.1445873471182073,3,4.0,0.14,0.23,47.55,0.7912765538341675
3,17,48,-0.4990983669623623,3,3.5,0.12,0.16,31.83,0.9510174549816728
3,19,28,-0.7322452767610247,0,3.9,0.13,0.21,45.2,0.41854778448998853
3,13,22,-1.070308295969085,0,2.9,0.14,0.21,65.15,-0.3535332377229537
3,19,33,-0.5107557124522955,0,2.5,0.07,0.19,62.52,0.9243939714570886
3,11,23,-1.3850566241972793,2,1.6,0.04,0.08,67.8,-1.0723672928867274
7,17,30,0.9541840374492997,3,3.8,0.1,0.18,47.69,0.04581901514580953
5,12,23,-0.8837907681301552,1,2.8,0.09,0.12,69.1,-1.2054847105096487
6,18,49,1.494307711816201,1,2.5,0.07,0.08,64.56,1.1906288067029307
6,21,40,2.6134128788497804,0,4.1,0.13,0.12,48.73,2.468556015882973
3,19,20,-0.06777658383483698,3,1.9,0.15,0.14,35.25,1.9360863453912889
4,15,47,-1.1169376779288176,0,2.7,0.16,0.05,59.65,-1.125614259935896
3,21,34,-0.32423818461336557,0,4.3,0.22,0.2,44.82,1.350369707850436
6,10,46,-0.8837907681301552,0,3.8,0.26,0.11,42.29,-1.5249665128046592
6,18,44,1.0746432741786085,0,1.9,0.09,0.1,59.27,0.7114061032604149
6,15,28,0.1653703259638254,1,1.9,0.16,0.16,51.33,-0.3269097541983695
5,12,24,-0.18435003873416816,1,2.3,0.13,0.05,50.41,-0.24703930362461685
3,19,32,-0.5107557124522955,1,1.8,0.1,0.1,61.12,0.9243939714570886
7,17,43,2.3414081507513407,0,2.2,0.16,0.16,43.97,1.4036166748996044
6,12,35,-0.32423818461336557,3,3.0,0.22,0.2,46.41,-0.886002908214638
5,19,30,-0.06777658383483698,0,4.0,0.12,0.1,41.83,-0.08729840247711154
6,10,37,-1.1169376779288176,0,3.5,0.23,0.18,49.97,-1.7912013480505014
7,18,50,1.1445873471182073,3,1.9,0.15,0.05,36.12,0.23218339981789904
7,18,43,1.1445873471182073,3,2.4,0.11,0.12,41.92,0.23218339981789904
7,12,45,0.328573162822889,1,2.9,0.21,0.2,61.57,-0.5665211059196275
4,20,39,0.5150906906618189,2,3.4,0.15,0.17,58.43,1.6698515101454467
7,15,37,-0.24263676618383376,2,1.5,0.23,0.12,69.66,-1.125614259935896
6,10,48,-0.18435003873416816,3,4.4,0.16,0.12,69.89,-0.7262620070671327
6,19,33,0.81818167340008,0,3.7,0.24,0.11,48.07,0.41854778448998853
4,13,49,-0.8682476408102444,0,4.5,0.29,0.18,57.46,-0.6996385235425485
4,21,45,-0.32423818461336557,0,2.8,0.07,0.07,42.69,0.23218339981789904
6,14,37,-0.6506438583314929,0,3.4,0.08,0.22,31.0,-1.258731677558817
6,13,22,0.4451466177222202,1,2.6,0.16,0.09,60.21,-0.007427951903358899
3,16,24,-1.1635670598885501,0,4.4,0.12,0.17,54.67,-0.5665211059196275
5,16,45,-0.41749694853283054,3,3.3,0.19,0.19,33.45,-0.5665211059196275
4,20,48,-0.10663440213461403,1,4.4,0.22,0.19,62.83,0.604912169162078
7,13,38,0.5461769453016405,1,4.5,0.12,0.18,43.32,-0.3535332377229537
7,16,22,1.6341958576953983,1,3.1,0.17,0.13,55.87,0.7114061032604149
3,17,26,-0.6972732402912254,3,4.3,0.13,0.12,61.46,0.49841823506374117
5,19,46,1.0396712377088093,1,4.3,0.11,0.19,69.17,1.4302401584241886
3,10,21,-1.6998049524254735,3,2.9,0.07,0.11,32.72,-1.7912013480505014
6,12,28,-0.04446189285497074,1,2.6,0.06,0.17,68.6,-0.5665211059196275
6,13,31,0.4451466177222202,3,3.0,0.2,0.17,33.78,-0.007427951903358899
5,18,41,0.1653703259638254,0,3.1,0.16,0.2,65.56,0.23218339981789904
3,16,26,-1.3500845877274799,0,2.5,0.21,0.17,65.39,-0.9924968423129749
7,20,22,2.0694034226529014,1,2.1,0.11,0.11,32.46,1.1373818396537623
3,17,31,-0.4990983669623623,0,3.8,0.2,0.18,69.25,0.9510174549816728
3,18,25,-1.2335111328281487,2,1.6,0.1,0.1,54.9,-0.7262620070671327
7,14,37,0.3829741084425769,3,2.4,0.17,0.08,60.25,-0.513274138870459
4,21,33,0.6549788365410163,0,2.9,0.11,0.1,52.01,1.9094628618667047
4,21,47,-0.32423818461336557,2,2.0,0.09,0.08,47.56,0.23218339981789904
4,13,44,-0.26206567533372227,3,2.5,0.16,0.18,48.58,0.3386773339162359
5,18,50,-0.5340704034321617,0,2.7,0.22,0.09,64.59,-0.7262620070671327
3,10,21,-1.3500845877274799,0,3.0,0.13,0.19,65.1,-0.9924968423129749
5,20,49,-0.3397813119332764,0,3.3,0.1,0.21,44.87,-0.46002717182129055
4,14,49,-0.5418419670921171,1,2.8,0.15,0.07,55.6,-0.14054536952627997
6,18,42,0.2353143989034241,0,3.0,0.14,0.2,57.7,-0.24703930362461685
6,12,32,-0.6040144763717604,1,3.2,0.15,0.15,35.55,-1.2054847105096487
4,17,35,0.3596594174627107,2,4.4,0.25,0.19,56.33,1.4036166748996044
3,11,36,-1.1285950234187507,3,4.4,0.27,0.19,58.36,-0.48665065534587476
7,15,41,0.5733774181114845,3,1.7,0.13,0.08,48.72,-0.3269097541983695
7,14,31,0.7637807277803921,2,3.5,0.08,0.15,54.89,-0.14054536952627997
5,13,32,-1.019793132179375,0,1.6,0.07,0.14,32.58,-1.3918490951817382
7,16,23,2.0694034226529014,0,2.1,0.04,0.17,41.2,1.1373818396537623
5,12,20,-0.6506438583314929,0,3.6,0.27,0.11,31.82,-0.886002908214638
5,15,43,0.34023050831282214,3,4.2,0.15,0.14,33.07,0.47179475153915695
5,15,20,-0.24263676618383376,3,3.4,0.21,0.11,46.58,-0.3269097541983695
6,10,49,-1.1169376779288176,3,2.5,0.13,0.14,55.37,-1.7912013480505014
7,20,26,3.157422335046659,2,2.1,0.16,0.16,38.68,2.202321180637131
6,18,39,0.2353143989034241,3,1.8,0.13,0.12,66.99,-0.24703930362461685
4,10,49,-1.3500845877274799,1,3.9,0.21,0.14,34.86,-1.5249665128046592
3,18,24,-1.0236789140093527,2,1.5,0.12,0.16,35.52,-0.24703930362461685
7,15,28,1.3893916024068027,1,3.1,0.08,0.09,64.87,0.47179475153915695
3,14,37,-1.3034552057677475,3,4.4,0.21,0.15,67.59,-0.886002908214638
7,11,42,0.41017458125242084,1,4.1,0.18,0.13,31.18,-0.48665065534587476
7,11,22,0.41017458125242084,2,3.6,0.08,0.18,40.87,-0.48665065534587476
4,14,40,-1.1946533145283718,1,1.9,0.23,0.18,46.95,-1.258731677558817
4,11,50,-1.256825823808015,2,2.5,0.07,0.06,45.41,-1.365225611657154
